journey_id,train_id,train_type,timestamp,date,hour,day_of_week,is_weekend,section_id,from_station_id,to_station_id,section_distance_km,scheduled_running_time_min,max_sectional_speed_kmph,entry_speed_kmph,entry_delay_min,previous_section_delay_min,congestion_level,weather_condition,visibility_km,speed_restriction_active,restriction_speed_kmph,unscheduled_halt_active,unscheduled_halt_min,recovery_applied_min,historical_section_median_min,historical_section_p90_min,actual_section_running_time_min,section_delay_delta_min,exit_delay_min,data_source
JRN_20260716_14041,14041,EXPRESS,2026-07-17T02:02:14,2026-07-16,2,3,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,80.28,38.52,-7.8,HIGH,CLEAR,10.0,0,,1,3.87,0.0,32.96,40.0,39.1,7.1,45.62,SYNTHETIC_DATASET
JRN_20260716_14041,14041,EXPRESS,2026-07-17T02:44:20,2026-07-16,2,3,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,67.15,45.62,7.1,LOW,CLEAR,10.0,0,,0,0.0,9.19,46.35,56.25,38.25,-6.75,38.87,SYNTHETIC_DATASET
JRN_20260716_14041,14041,EXPRESS,2026-07-17T03:25:35,2026-07-16,3,3,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,53.07,38.87,-6.75,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,70.04,85.0,68.44,0.44,39.31,SYNTHETIC_DATASET
JRN_20260716_14309,14309,PASSENGER,2026-07-16T11:15:00,2026-07-16,11,3,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,91.35,0.38,0.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-3.82,SYNTHETIC_DATASET
JRN_20260716_14309,14309,PASSENGER,2026-07-16T11:41:48,2026-07-16,11,3,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,96.97,-3.82,-4.2,LOW,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-9.82,SYNTHETIC_DATASET
JRN_20260716_14309,14309,PASSENGER,2026-07-16T12:18:48,2026-07-16,12,3,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,89.09,-9.82,-6.0,LOW,RAIN,4.97,0,,0,0.0,0.0,46.35,56.25,38.75,-6.25,-16.07,SYNTHETIC_DATASET
JRN_20260716_14309,14309,PASSENGER,2026-07-16T13:00:33,2026-07-16,13,3,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,87.52,-16.07,-6.25,LOW,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,44.199999999999996,-7.8,-23.87,SYNTHETIC_DATASET
JRN_20260716_14309,14309,PASSENGER,2026-07-16T13:47:45,2026-07-16,13,3,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,81.29,-23.87,-7.8,LOW,CLEAR,10.0,0,,0,0.0,0.0,32.96,40.0,27.2,-4.8,-28.67,SYNTHETIC_DATASET
JRN_20260716_14309,14309,PASSENGER,2026-07-16T14:17:57,2026-07-16,14,3,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,69.91,-28.67,-4.8,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-35.42,SYNTHETIC_DATASET
JRN_20260716_14309,14309,PASSENGER,2026-07-16T14:59:12,2026-07-16,14,3,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,50.46,-35.42,-6.75,HIGH,CLEAR,10.0,0,,0,0.0,0.0,70.04,85.0,86.79,18.79,-16.63,SYNTHETIC_DATASET
JRN_20260717_12017,12017,SHATABDI,2026-07-17T06:45:00,2026-07-17,6,4,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,85.49,22.12,0.0,LOW,CLEAR,10.0,0,,0,0.0,8.85,28.84,35.0,23.8,-4.2,17.92,SYNTHETIC_DATASET
JRN_20260717_12017,12017,SHATABDI,2026-07-17T07:11:48,2026-07-17,7,4,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,93.07,17.92,-4.2,LOW,RAIN,4.75,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,11.92,SYNTHETIC_DATASET
JRN_20260717_12017,12017,SHATABDI,2026-07-17T07:48:48,2026-07-17,7,4,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,97.77,11.92,-6.0,LOW,CLEAR,10.0,0,,1,7.87,4.77,46.35,56.25,38.25,-6.75,5.17,SYNTHETIC_DATASET
JRN_20260717_12017,12017,SHATABDI,2026-07-17T08:30:03,2026-07-17,8,4,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,81.84,5.17,-6.75,LOW,CLEAR,10.0,0,,0,0.0,2.07,53.56,65.0,44.199999999999996,-7.8,-2.63,SYNTHETIC_DATASET
JRN_20260717_12017,12017,SHATABDI,2026-07-17T09:17:15,2026-07-17,9,4,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,87.19,-2.63,-7.8,HIGH,CLEAR,10.0,0,,1,11.49,0.0,32.96,40.0,47.33,15.33,12.7,SYNTHETIC_DATASET
JRN_20260717_12017,12017,SHATABDI,2026-07-17T10:07:34,2026-07-17,10,4,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,69.7,12.7,15.33,HIGH,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,54.07,9.07,21.77,SYNTHETIC_DATASET
JRN_20260717_12017,12017,SHATABDI,2026-07-17T11:04:39,2026-07-17,11,4,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,51.48,21.77,9.07,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,70.04,85.0,69.7,1.7,23.47,SYNTHETIC_DATASET
JRN_20260717_12055,12055,SUPERFAST,2026-07-17T15:20:00,2026-07-17,15,4,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,97.83,0.85,0.0,LOW,CLEAR,10.0,0,,1,8.02,0.0,28.84,35.0,23.8,-4.2,-3.35,SYNTHETIC_DATASET
JRN_20260717_12055,12055,SUPERFAST,2026-07-17T15:46:48,2026-07-17,15,4,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,94.08,-3.35,-4.2,LOW,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-9.35,SYNTHETIC_DATASET
JRN_20260717_12055,12055,SUPERFAST,2026-07-17T16:23:48,2026-07-17,16,4,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,94.68,-9.35,-6.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-16.1,SYNTHETIC_DATASET
JRN_20260717_12055,12055,SUPERFAST,2026-07-17T17:05:03,2026-07-17,17,4,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,79.87,-16.1,-6.75,LOW,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,44.199999999999996,-7.8,-23.9,SYNTHETIC_DATASET
JRN_20260717_12055,12055,SUPERFAST,2026-07-17T17:52:15,2026-07-17,17,4,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,79.6,-23.9,-7.8,HIGH,RAIN,3.16,0,,0,0.0,0.0,32.96,40.0,39.2,7.2,-16.7,SYNTHETIC_DATASET
JRN_20260717_12055,12055,SUPERFAST,2026-07-17T18:34:27,2026-07-17,18,4,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,70.53,-16.7,7.2,MEDIUM,CLEAR,10.0,0,,1,6.79,0.0,46.35,56.25,49.05,4.05,-12.65,SYNTHETIC_DATASET
JRN_20260717_12055,12055,SUPERFAST,2026-07-17T19:26:30,2026-07-17,19,4,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,48.25,-12.65,4.05,HIGH,RAIN,4.54,0,,0,0.0,0.0,70.04,85.0,96.97,28.97,16.32,SYNTHETIC_DATASET
JRN_20260717_14041,14041,EXPRESS,2026-07-17T22:25:00,2026-07-17,22,4,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,85.53,0.93,0.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-3.27,SYNTHETIC_DATASET
JRN_20260717_14041,14041,EXPRESS,2026-07-17T22:51:48,2026-07-17,22,4,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,84.91,-3.27,-4.2,LOW,RAIN,4.83,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-9.27,SYNTHETIC_DATASET
JRN_20260717_14041,14041,EXPRESS,2026-07-17T23:28:48,2026-07-17,23,4,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,94.87,-9.27,-6.0,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,41.36,-3.64,-12.91,SYNTHETIC_DATASET
JRN_20260717_14041,14041,EXPRESS,2026-07-18T00:13:09,2026-07-17,0,4,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,41.56,-12.91,-3.64,LOW,CLEAR,10.0,1,50.0,0,0.0,0.0,53.56,65.0,78.28,26.28,13.37,SYNTHETIC_DATASET
JRN_20260717_14041,14041,EXPRESS,2026-07-18T01:34:26,2026-07-17,1,4,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,74.69,13.37,26.28,MEDIUM,RAIN,2.26,0,,0,0.0,0.0,32.96,40.0,31.01,-0.99,12.38,SYNTHETIC_DATASET
JRN_20260717_14041,14041,EXPRESS,2026-07-18T02:08:27,2026-07-17,2,4,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,69.68,12.38,-0.99,LOW,CLEAR,10.0,0,,0,0.0,4.95,46.35,56.25,38.25,-6.75,5.63,SYNTHETIC_DATASET
JRN_20260717_14041,14041,EXPRESS,2026-07-18T02:49:42,2026-07-17,2,4,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,49.04,5.63,-6.75,LOW,CLEAR,10.0,0,,0,0.0,2.25,70.04,85.0,57.8,-10.2,-4.57,SYNTHETIC_DATASET
JRN_20260717_14309,14309,PASSENGER,2026-07-17T11:15:00,2026-07-17,11,4,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,86.39,0.23,0.0,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-3.97,SYNTHETIC_DATASET
JRN_20260717_14309,14309,PASSENGER,2026-07-17T11:41:48,2026-07-17,11,4,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,98.51,-3.97,-4.2,LOW,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-9.97,SYNTHETIC_DATASET
JRN_20260717_14309,14309,PASSENGER,2026-07-17T12:18:48,2026-07-17,12,4,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,94.35,-9.97,-6.0,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,41.05,-3.95,-13.92,SYNTHETIC_DATASET
JRN_20260717_14309,14309,PASSENGER,2026-07-17T13:02:51,2026-07-17,13,4,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,81.83,-13.92,-3.95,LOW,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,44.199999999999996,-7.8,-21.72,SYNTHETIC_DATASET
JRN_20260717_14309,14309,PASSENGER,2026-07-17T13:50:03,2026-07-17,13,4,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,78.49,-21.72,-7.8,LOW,CLEAR,10.0,0,,0,0.0,0.0,32.96,40.0,27.2,-4.8,-26.52,SYNTHETIC_DATASET
JRN_20260717_14309,14309,PASSENGER,2026-07-17T14:20:15,2026-07-17,14,4,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,63.49,-26.52,-4.8,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-33.27,SYNTHETIC_DATASET
JRN_20260717_14309,14309,PASSENGER,2026-07-17T15:01:30,2026-07-17,15,4,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,47.1,-33.27,-6.75,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,70.04,85.0,69.27,1.27,-32.0,SYNTHETIC_DATASET
JRN_20260718_12017,12017,SHATABDI,2026-07-18T06:45:00,2026-07-18,6,5,1,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,40.45,-1.04,0.0,LOW,CLEAR,10.0,1,50.0,0,0.0,0.0,28.84,35.0,33.24,5.24,4.2,SYNTHETIC_DATASET
JRN_20260718_12017,12017,SHATABDI,2026-07-18T07:21:14,2026-07-18,7,5,1,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,98.6,4.2,5.24,LOW,CLEAR,10.0,0,,0,0.0,1.68,41.2,50.0,34.0,-6.0,-1.8,SYNTHETIC_DATASET
JRN_20260718_12017,12017,SHATABDI,2026-07-18T07:58:14,2026-07-18,7,5,1,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,98.1,-1.8,-6.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-8.55,SYNTHETIC_DATASET
JRN_20260718_12017,12017,SHATABDI,2026-07-18T08:39:29,2026-07-18,8,5,1,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,82.05,-8.55,-6.75,HIGH,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,60.67,8.67,0.12,SYNTHETIC_DATASET
JRN_20260718_12017,12017,SHATABDI,2026-07-18T09:43:09,2026-07-18,9,5,1,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,78.44,0.12,8.67,MEDIUM,CLEAR,10.0,0,,1,4.75,0.0,32.96,40.0,31.81,-0.19,-0.07,SYNTHETIC_DATASET
JRN_20260718_12017,12017,SHATABDI,2026-07-18T10:17:58,2026-07-18,10,5,1,SEC_RK_HW,RK,HW,42.0,45.0,80.0,71.15,-0.07,-0.19,HIGH,CLEAR,10.0,0,,1,9.46,0.0,46.35,56.25,63.22,18.22,18.15,SYNTHETIC_DATASET
JRN_20260718_12017,12017,SHATABDI,2026-07-18T11:24:11,2026-07-18,11,5,1,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,44.89,18.15,18.22,LOW,RAIN,4.45,0,,0,0.0,0.0,70.04,85.0,62.89,-5.11,13.04,SYNTHETIC_DATASET
JRN_20260718_12055,12055,SUPERFAST,2026-07-18T15:20:00,2026-07-18,15,5,1,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,90.34,-1.6,0.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-5.8,SYNTHETIC_DATASET
JRN_20260718_12055,12055,SUPERFAST,2026-07-18T15:46:48,2026-07-18,15,5,1,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,103.8,-5.8,-4.2,LOW,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-11.8,SYNTHETIC_DATASET
JRN_20260718_12055,12055,SUPERFAST,2026-07-18T16:23:48,2026-07-18,16,5,1,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,91.68,-11.8,-6.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-18.55,SYNTHETIC_DATASET
JRN_20260718_12055,12055,SUPERFAST,2026-07-18T17:05:03,2026-07-18,17,5,1,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,87.74,-18.55,-6.75,HIGH,CLEAR,10.0,0,,1,3.93,0.0,53.56,65.0,65.09,13.09,-5.46,SYNTHETIC_DATASET
JRN_20260718_12055,12055,SUPERFAST,2026-07-18T18:13:08,2026-07-18,18,5,1,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,87.62,-5.46,13.09,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,32.96,40.0,27.33,-4.67,-10.13,SYNTHETIC_DATASET
JRN_20260718_12055,12055,SUPERFAST,2026-07-18T18:43:28,2026-07-18,18,5,1,SEC_RK_HW,RK,HW,42.0,45.0,80.0,67.62,-10.13,-4.67,MEDIUM,CLEAR,10.0,0,,1,5.72,0.0,46.35,56.25,48.86,3.86,-6.27,SYNTHETIC_DATASET
JRN_20260718_12055,12055,SUPERFAST,2026-07-18T19:35:19,2026-07-18,19,5,1,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,51.97,-6.27,3.86,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,70.04,85.0,70.04,2.04,-4.23,SYNTHETIC_DATASET
JRN_20260718_14041,14041,EXPRESS,2026-07-18T22:25:00,2026-07-18,22,5,1,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,96.88,-1.14,0.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-5.34,SYNTHETIC_DATASET
JRN_20260718_14041,14041,EXPRESS,2026-07-18T22:51:48,2026-07-18,22,5,1,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,42.62,-5.34,-4.2,LOW,CLEAR,10.0,1,50.0,1,11.12,0.0,41.2,50.0,73.19,33.19,27.85,SYNTHETIC_DATASET
JRN_20260718_14041,14041,EXPRESS,2026-07-19T00:07:59,2026-07-18,0,5,1,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,88.66,27.85,33.19,LOW,RAIN,2.76,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,21.1,SYNTHETIC_DATASET
JRN_20260718_14041,14041,EXPRESS,2026-07-19T00:49:14,2026-07-18,0,5,1,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,85.64,21.1,-6.75,LOW,CLEAR,10.0,0,,0,0.0,8.44,53.56,65.0,44.199999999999996,-7.8,13.3,SYNTHETIC_DATASET
JRN_20260718_14041,14041,EXPRESS,2026-07-19T01:36:26,2026-07-18,1,5,1,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,44.77,13.3,-7.8,LOW,CLEAR,10.0,1,50.0,0,0.0,0.0,32.96,40.0,45.68,13.68,26.98,SYNTHETIC_DATASET
JRN_20260718_14041,14041,EXPRESS,2026-07-19T02:25:07,2026-07-18,2,5,1,SEC_RK_HW,RK,HW,42.0,45.0,80.0,64.83,26.98,13.68,LOW,CLEAR,10.0,0,,0,0.0,9.19,46.35,56.25,38.25,-6.75,20.23,SYNTHETIC_DATASET
JRN_20260718_14041,14041,EXPRESS,2026-07-19T03:06:22,2026-07-18,3,5,1,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,53.61,20.23,-6.75,LOW,CLEAR,10.0,0,,0,0.0,8.09,70.04,85.0,57.8,-10.2,10.03,SYNTHETIC_DATASET
JRN_20260718_14309,14309,PASSENGER,2026-07-18T11:15:00,2026-07-18,11,5,1,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,88.9,-1.28,0.0,HIGH,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-5.48,SYNTHETIC_DATASET
JRN_20260718_14309,14309,PASSENGER,2026-07-18T11:41:48,2026-07-18,11,5,1,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,88.52,-5.48,-4.2,HIGH,RAIN,3.49,0,,0,0.0,0.0,41.2,50.0,44.91,4.91,-0.57,SYNTHETIC_DATASET
JRN_20260718_14309,14309,PASSENGER,2026-07-18T12:29:42,2026-07-18,12,5,1,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,94.34,-0.57,4.91,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-7.32,SYNTHETIC_DATASET
JRN_20260718_14309,14309,PASSENGER,2026-07-18T13:10:57,2026-07-18,13,5,1,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,80.55,-7.32,-6.75,LOW,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,44.199999999999996,-7.8,-15.12,SYNTHETIC_DATASET
JRN_20260718_14309,14309,PASSENGER,2026-07-18T13:58:09,2026-07-18,13,5,1,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,86.29,-15.12,-7.8,LOW,CLEAR,10.0,0,,0,0.0,0.0,32.96,40.0,27.2,-4.8,-19.92,SYNTHETIC_DATASET
JRN_20260718_14309,14309,PASSENGER,2026-07-18T14:28:21,2026-07-18,14,5,1,SEC_RK_HW,RK,HW,42.0,45.0,80.0,68.27,-19.92,-4.8,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-26.67,SYNTHETIC_DATASET
JRN_20260718_14309,14309,PASSENGER,2026-07-18T15:09:36,2026-07-18,15,5,1,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,50.64,-26.67,-6.75,LOW,CLEAR,10.0,0,,0,0.0,0.0,70.04,85.0,57.8,-10.2,-36.87,SYNTHETIC_DATASET
JRN_20260719_12017,12017,SHATABDI,2026-07-19T06:45:00,2026-07-19,6,6,1,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,91.16,-1.65,0.0,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-5.85,SYNTHETIC_DATASET
JRN_20260719_12017,12017,SHATABDI,2026-07-19T07:11:48,2026-07-19,7,6,1,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,94.24,-5.85,-4.2,LOW,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-11.85,SYNTHETIC_DATASET
JRN_20260719_12017,12017,SHATABDI,2026-07-19T07:48:48,2026-07-19,7,6,1,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,98.8,-11.85,-6.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-18.6,SYNTHETIC_DATASET
JRN_20260719_12017,12017,SHATABDI,2026-07-19T08:30:03,2026-07-19,8,6,1,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,80.73,-18.6,-6.75,HIGH,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,61.75,9.75,-8.85,SYNTHETIC_DATASET
JRN_20260719_12017,12017,SHATABDI,2026-07-19T09:34:48,2026-07-19,9,6,1,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,84.28,-8.85,9.75,HIGH,CLEAR,10.0,0,,0,0.0,0.0,32.96,40.0,35.61,3.61,-5.24,SYNTHETIC_DATASET
JRN_20260719_12017,12017,SHATABDI,2026-07-19T10:13:24,2026-07-19,10,6,1,SEC_RK_HW,RK,HW,42.0,45.0,80.0,65.83,-5.24,3.61,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-11.99,SYNTHETIC_DATASET
JRN_20260719_12017,12017,SHATABDI,2026-07-19T10:54:39,2026-07-19,10,6,1,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,47.81,-11.99,-6.75,MEDIUM,RAIN,3.6,0,,0,0.0,0.0,70.04,85.0,76.84,8.84,-3.15,SYNTHETIC_DATASET
JRN_20260719_12055,12055,SUPERFAST,2026-07-19T15:20:00,2026-07-19,15,6,1,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,85.68,0.02,0.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-4.18,SYNTHETIC_DATASET
JRN_20260719_12055,12055,SUPERFAST,2026-07-19T15:46:48,2026-07-19,15,6,1,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,24.13,-4.18,-4.2,LOW,CLEAR,10.0,1,30.0,0,0.0,0.0,41.2,50.0,104.35,64.35,60.17,SYNTHETIC_DATASET
JRN_20260719_12055,12055,SUPERFAST,2026-07-19T17:34:09,2026-07-19,17,6,1,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,97.54,60.17,64.35,HIGH,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,51.94,6.94,67.11,SYNTHETIC_DATASET
JRN_20260719_12055,12055,SUPERFAST,2026-07-19T18:29:05,2026-07-19,18,6,1,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,81.95,67.11,6.94,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,48.1,-3.9,63.21,SYNTHETIC_DATASET
JRN_20260719_12055,12055,SUPERFAST,2026-07-19T19:20:11,2026-07-19,19,6,1,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,85.28,63.21,-3.9,HIGH,CLEAR,10.0,0,,1,5.67,0.0,32.96,40.0,41.6,9.6,72.81,SYNTHETIC_DATASET
JRN_20260719_12055,12055,SUPERFAST,2026-07-19T20:04:47,2026-07-19,20,6,1,SEC_RK_HW,RK,HW,42.0,45.0,80.0,61.72,72.81,9.6,HIGH,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,54.99,9.99,82.8,SYNTHETIC_DATASET
JRN_20260719_12055,12055,SUPERFAST,2026-07-19T21:02:46,2026-07-19,21,6,1,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,45.3,82.8,9.99,LOW,RAIN,4.07,0,,0,0.0,0.0,70.04,85.0,62.94,-5.06,77.74,SYNTHETIC_DATASET
JRN_20260719_14041,14041,EXPRESS,2026-07-19T22:25:00,2026-07-19,22,6,1,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,93.99,-1.54,0.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-5.74,SYNTHETIC_DATASET
JRN_20260719_14041,14041,EXPRESS,2026-07-19T22:51:48,2026-07-19,22,6,1,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,40.16,-5.74,-4.2,MEDIUM,CLEAR,10.0,1,50.0,0,0.0,0.0,41.2,50.0,77.13,37.13,31.39,SYNTHETIC_DATASET
JRN_20260719_14041,14041,EXPRESS,2026-07-20T00:11:55,2026-07-19,0,6,1,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,96.5,31.39,37.13,LOW,CLEAR,10.0,0,,0,0.0,9.98,46.35,56.25,38.25,-6.75,24.64,SYNTHETIC_DATASET
JRN_20260719_14041,14041,EXPRESS,2026-07-20T00:53:10,2026-07-19,0,6,1,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,85.79,24.64,-6.75,LOW,CLEAR,10.0,0,,0,0.0,9.86,53.56,65.0,44.199999999999996,-7.8,16.84,SYNTHETIC_DATASET
JRN_20260719_14041,14041,EXPRESS,2026-07-20T01:40:22,2026-07-19,1,6,1,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,26.33,16.84,-7.8,LOW,CLEAR,10.0,1,30.0,0,0.0,0.0,32.96,40.0,75.42,43.42,60.26,SYNTHETIC_DATASET
JRN_20260719_14041,14041,EXPRESS,2026-07-20T02:58:48,2026-07-19,2,6,1,SEC_RK_HW,RK,HW,42.0,45.0,80.0,63.7,60.26,43.42,MEDIUM,CLEAR,10.0,0,,1,4.56,0.0,46.35,56.25,47.01,2.01,62.27,SYNTHETIC_DATASET
JRN_20260719_14041,14041,EXPRESS,2026-07-20T03:48:48,2026-07-19,3,6,1,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,47.32,62.27,2.01,LOW,CLEAR,10.0,0,,0,0.0,11.05,70.04,85.0,57.8,-10.2,52.07,SYNTHETIC_DATASET
JRN_20260719_14309,14309,PASSENGER,2026-07-19T11:15:00,2026-07-19,11,6,1,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,96.8,-1.06,0.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-5.26,SYNTHETIC_DATASET
